# Program:featureCounts v2.0.0; Command:"featureCounts" "-a" "/binf-isilon/vintherlab/jvinther/scratch/data/sequences/RNAs_100.saf" "-o" "/binf-isilon/vintherlab/jvinther/scratch/featureCount_counts.txt" "-F" "SAF" "02.sam" "03.sam" "05.sam" "06.sam" "08.sam" "09.sam" "11.sam" "12.sam" "14.sam" "15.sam" 
Geneid	Chr	Start	End	Strand	Length	02.sam	03.sam	05.sam	06.sam	08.sam	09.sam	11.sam	12.sam	14.sam	15.sam
hsa-mir-4754_MI0017394_human_miR-4754	hsa-mir-4754_MI0017394_human_miR-4754	1	89	+	89	0	0	0	0	0	0	0	0	0	0
hsa-mir-4755_MI0017395_human_miR-4755	hsa-mir-4755_MI0017395_human_miR-4755	1	72	+	72	0	0	0	0	0	0	0	0	0	0
hsa-mir-499b_MI0017396_human_miR-499b	hsa-mir-499b_MI0017396_human_miR-499b	1	73	+	73	0	0	0	0	0	0	0	0	0	0
hsa-mir-4756_MI0017397_human_miR-4756	hsa-mir-4756_MI0017397_human_miR-4756	1	78	+	78	0	0	0	0	0	0	0	0	0	0
hsa-mir-4757_MI0017398_human_miR-4757	hsa-mir-4757_MI0017398_human_miR-4757	1	77	+	77	0	0	0	0	0	0	0	0	0	0
hsa-mir-4758_MI0017399_human_miR-4758	hsa-mir-4758_MI0017399_human_miR-4758	1	71	+	71	0	0	0	0	0	0	0	0	0	0
hsa-mir-4759_MI0017400_human_miR-4759	hsa-mir-4759_MI0017400_human_miR-4759	1	83	+	83	0	0	0	0	0	0	0	0	0	0
hsa-mir-4760_MI0017401_human_miR-4760	hsa-mir-4760_MI0017401_human_miR-4760	1	80	+	80	0	0	0	0	0	0	0	0	0	0
hsa-mir-4761_MI0017402_human_miR-4761	hsa-mir-4761_MI0017402_human_miR-4761	1	82	+	82	0	0	0	0	0	0	0	0	0	0
hsa-mir-4762_MI0017403_human_miR-4762	hsa-mir-4762_MI0017403_human_miR-4762	1	75	+	75	0	0	0	0	0	0	0	0	0	0
hsa-mir-4763_MI0017404_human_miR-4763	hsa-mir-4763_MI0017404_human_miR-4763	1	92	+	92	0	0	0	0	0	0	0	0	0	0
hsa-mir-4764_MI0017405_human_miR-4764	hsa-mir-4764_MI0017405_human_miR-4764	1	88	+	88	0	0	0	0	0	0	0	0	0	0
hsa-mir-4765_MI0017406_human_miR-4765	hsa-mir-4765_MI0017406_human_miR-4765	1	77	+	77	0	0	0	0	0	0	0	0	0	0
hsa-mir-4766_MI0017407_human_miR-4766	hsa-mir-4766_MI0017407_human_miR-4766	1	76	+	76	0	0	0	0	0	0	0	0	0	0
hsa-mir-4767_MI0017408_human_miR-4767	hsa-mir-4767_MI0017408_human_miR-4767	1	78	+	78	0	0	0	0	0	0	0	0	0	0
hsa-mir-4768_MI0017409_human_miR-4768	hsa-mir-4768_MI0017409_human_miR-4768	1	74	+	74	0	0	0	0	0	0	0	0	0	0
hsa-mir-4769_MI0017410_human_miR-4769	hsa-mir-4769_MI0017410_human_miR-4769	1	77	+	77	0	0	0	0	0	0	0	0	0	0
hsa-mir-4770_MI0017411_human_miR-4770	hsa-mir-4770_MI0017411_human_miR-4770	1	58	+	58	0	0	0	0	0	0	0	0	0	0
hsa-mir-4771-1_MI0017412_human_miR-4771-1	hsa-mir-4771-1_MI0017412_human_miR-4771-1	1	74	+	74	0	0	0	0	0	0	0	0	0	0
hsa-mir-4771-2_MI0017413_human_miR-4771-2	hsa-mir-4771-2_MI0017413_human_miR-4771-2	1	74	+	74	0	0	0	0	0	0	0	0	0	0
hsa-mir-4772_MI0017414_human_miR-4772	hsa-mir-4772_MI0017414_human_miR-4772	1	78	+	78	0	0	0	0	0	0	0	0	0	0
hsa-mir-4773-1_MI0017415_human_miR-4773-1	hsa-mir-4773-1_MI0017415_human_miR-4773-1	1	78	+	78	0	0	0	0	0	0	0	0	0	0
hsa-mir-4773-2_MI0017416_human_miR-4773-2	hsa-mir-4773-2_MI0017416_human_miR-4773-2	1	78	+	78	0	0	0	0	0	0	0	0	0	0
hsa-mir-4774_MI0017417_human_miR-4774	hsa-mir-4774_MI0017417_human_miR-4774	1	76	+	76	0	0	0	0	0	0	0	0	0	0
hsa-mir-4775_MI0017418_human_miR-4775	hsa-mir-4775_MI0017418_human_miR-4775	1	75	+	75	0	0	0	0	0	0	0	0	0	0
hsa-mir-4776-1_MI0017419_human_miR-4776-1	hsa-mir-4776-1_MI0017419_human_miR-4776-1	1	80	+	80	0	0	0	0	0	0	0	0	0	0
hsa-mir-4776-2_MI0017420_human_miR-4776-2	hsa-mir-4776-2_MI0017420_human_miR-4776-2	1	80	+	80	0	0	0	0	0	0	0	0	0	0
hsa-mir-4777_MI0017421_human_miR-4777	hsa-mir-4777_MI0017421_human_miR-4777	1	86	+	86	0	0	0	0	0	0	0	0	0	0
hsa-mir-4778_MI0017422_human_miR-4778	hsa-mir-4778_MI0017422_human_miR-4778	1	80	+	80	0	0	0	0	0	0	0	0	0	0
hsa-mir-4779_MI0017423_human_miR-4779	hsa-mir-4779_MI0017423_human_miR-4779	1	83	+	83	0	0	0	0	0	0	0	0	0	0
hsa-mir-4780_MI0017424_human_miR-4780	hsa-mir-4780_MI0017424_human_miR-4780	1	81	+	81	0	0	0	0	0	0	0	0	0	0
hsa-mir-4436b-1_MI0017425_human_miR-4436b-1	hsa-mir-4436b-1_MI0017425_human_miR-4436b-1	1	91	+	91	0	0	0	0	0	0	0	0	0	0
hsa-mir-4781_MI0017426_human_miR-4781	hsa-mir-4781_MI0017426_human_miR-4781	1	76	+	76	0	0	0	0	0	0	0	0	0	0
hsa-mir-4782_MI0017427_human_miR-4782	hsa-mir-4782_MI0017427_human_miR-4782	1	79	+	79	0	0	0	0	0	0	0	0	0	0
hsa-mir-4783_MI0017428_human_miR-4783	hsa-mir-4783_MI0017428_human_miR-4783	1	82	+	82	0	0	0	0	0	0	0	0	0	0
hsa-mir-4784_MI0017429_human_miR-4784	hsa-mir-4784_MI0017429_human_miR-4784	1	77	+	77	0	0	0	0	0	0	0	0	0	0
hsa-mir-4785_MI0017430_human_miR-4785	hsa-mir-4785_MI0017430_human_miR-4785	1	73	+	73	0	0	0	0	0	0	0	0	0	0
hsa-mir-1245b_MI0017431_human_miR-1245b	hsa-mir-1245b_MI0017431_human_miR-1245b	1	69	+	69	0	0	0	0	0	0	0	0	0	0
hsa-mir-2467_MI0017432_human_miR-2467	hsa-mir-2467_MI0017432_human_miR-2467	1	81	+	81	0	0	0	0	0	0	0	0	0	0
hsa-mir-4786_MI0017433_human_miR-4786	hsa-mir-4786_MI0017433_human_miR-4786	1	80	+	80	0	0	0	0	0	0	0	0	0	0
hsa-mir-4787_MI0017434_human_miR-4787	hsa-mir-4787_MI0017434_human_miR-4787	1	84	+	84	0	0	0	0	0	0	0	0	0	0
hsa-mir-4788_MI0017435_human_miR-4788	hsa-mir-4788_MI0017435_human_miR-4788	1	80	+	80	0	0	0	0	0	0	0	0	0	0
hsa-mir-4789_MI0017436_human_miR-4789	hsa-mir-4789_MI0017436_human_miR-4789	1	82	+	82	0	0	0	0	0	0	0	0	0	0
hsa-mir-4790_MI0017437_human_miR-4790	hsa-mir-4790_MI0017437_human_miR-4790	1	79	+	79	0	0	0	0	0	0	0	0	0	0
hsa-mir-4791_MI0017438_human_miR-4791	hsa-mir-4791_MI0017438_human_miR-4791	1	84	+	84	0	0	0	0	0	0	0	0	0	0
hsa-mir-4792_MI0017439_human_miR-4792	hsa-mir-4792_MI0017439_human_miR-4792	1	74	+	74	0	0	0	0	0	0	0	0	0	0
hsa-mir-4793_MI0017440_human_miR-4793	hsa-mir-4793_MI0017440_human_miR-4793	1	87	+	87	0	0	0	0	0	0	0	0	0	0
hsa-mir-4794_MI0017441_human_miR-4794	hsa-mir-4794_MI0017441_human_miR-4794	1	77	+	77	0	0	0	0	0	0	0	0	0	0
hsa-mir-4795_MI0017442_human_miR-4795	hsa-mir-4795_MI0017442_human_miR-4795	1	89	+	89	0	0	0	0	0	0	0	0	0	0
hsa-mir-4796_MI0017443_human_miR-4796	hsa-mir-4796_MI0017443_human_miR-4796	1	81	+	81	0	0	0	0	0	0	0	0	0	0
hsa-mir-4797_MI0017444_human_miR-4797	hsa-mir-4797_MI0017444_human_miR-4797	1	71	+	71	0	0	0	0	0	0	0	0	0	0
hsa-mir-4798_MI0017445_human_miR-4798	hsa-mir-4798_MI0017445_human_miR-4798	1	75	+	75	0	0	0	0	0	0	0	0	0	0
hsa-mir-4799_MI0017446_human_miR-4799	hsa-mir-4799_MI0017446_human_miR-4799	1	74	+	74	0	0	0	0	0	0	0	0	0	0
hsa-mir-3688-2_MI0017447_human_miR-3688-2	hsa-mir-3688-2_MI0017447_human_miR-3688-2	1	87	+	87	0	0	0	0	0	0	0	0	0	0
hsa-mir-4800_MI0017448_human_miR-4800	hsa-mir-4800_MI0017448_human_miR-4800	1	80	+	80	0	0	0	0	0	0	0	0	0	0
hsa-mir-4801_MI0017449_human_miR-4801	hsa-mir-4801_MI0017449_human_miR-4801	1	82	+	82	0	0	0	0	0	0	0	0	0	0
hsa-mir-4802_MI0017450_human_miR-4802	hsa-mir-4802_MI0017450_human_miR-4802	1	80	+	80	0	0	0	0	0	0	0	0	0	0
hsa-mir-4803_MI0017451_human_miR-4803	hsa-mir-4803_MI0017451_human_miR-4803	1	74	+	74	0	0	0	0	0	0	0	0	0	0
hsa-mir-4804_MI0017452_human_miR-4804	hsa-mir-4804_MI0017452_human_miR-4804	1	73	+	73	0	0	0	0	0	0	0	0	0	0
hsa-mir-4999_MI0017865_human_miR-4999	hsa-mir-4999_MI0017865_human_miR-4999	1	91	+	91	0	0	0	0	0	0	0	0	0	0
hsa-mir-5000_MI0017866_human_miR-5000	hsa-mir-5000_MI0017866_human_miR-5000	1	100	+	100	0	0	0	0	0	0	0	0	0	0
hsa-mir-5001_MI0017867_human_miR-5001	hsa-mir-5001_MI0017867_human_miR-5001	1	100	+	100	0	0	0	0	0	0	0	0	0	0
hsa-mir-5002_MI0017868_human_miR-5002	hsa-mir-5002_MI0017868_human_miR-5002	1	97	+	97	0	0	0	0	0	0	0	0	0	0
hsa-mir-5003_MI0017869_human_miR-5003	hsa-mir-5003_MI0017869_human_miR-5003	1	99	+	99	0	0	0	0	0	0	0	0	0	0
hsa-mir-5004_MI0017870_human_miR-5004	hsa-mir-5004_MI0017870_human_miR-5004	1	100	+	100	0	0	0	0	0	0	0	0	0	0
hsa-mir-548ao_MI0017871_human_miR-548ao	hsa-mir-548ao_MI0017871_human_miR-548ao	1	96	+	96	0	0	0	0	0	0	0	0	0	0
hsa-mir-5006_MI0017873_human_miR-5006	hsa-mir-5006_MI0017873_human_miR-5006	1	100	+	100	0	0	0	0	0	0	0	0	0	0
hsa-mir-5007_MI0017874_human_miR-5007	hsa-mir-5007_MI0017874_human_miR-5007	1	95	+	95	0	0	0	0	0	0	0	0	0	0
hsa-mir-548ap_MI0017875_human_miR-548ap	hsa-mir-548ap_MI0017875_human_miR-548ap	1	96	+	96	0	0	1	0	0	0	0	0	0	0
hsa-mir-5008_MI0017876_human_miR-5008	hsa-mir-5008_MI0017876_human_miR-5008	1	94	+	94	0	0	0	0	0	0	0	0	0	0
hsa-mir-5009_MI0017877_human_miR-5009	hsa-mir-5009_MI0017877_human_miR-5009	1	100	+	100	0	0	0	0	0	0	0	0	0	0
hsa-mir-5010_MI0017878_human_miR-5010	hsa-mir-5010_MI0017878_human_miR-5010	1	100	+	100	0	0	0	0	0	0	0	0	0	0
hsa-mir-5011_MI0017879_human_miR-5011	hsa-mir-5011_MI0017879_human_miR-5011	1	100	+	100	0	0	0	0	0	0	0	0	0	0
hsa-mir-5047_MI0017932_human_miR-5047	hsa-mir-5047_MI0017932_human_miR-5047	1	100	+	100	0	0	0	0	1	3	0	2	0	0
hsa-mir-5087_MI0017976_human_miR-5087	hsa-mir-5087_MI0017976_human_miR-5087	1	76	+	76	0	0	0	0	0	0	0	0	0	0
hsa-mir-5088_MI0017977_human_miR-5088	hsa-mir-5088_MI0017977_human_miR-5088	1	79	+	79	0	0	0	0	0	0	0	0	0	0
hsa-mir-5089_MI0017978_human_miR-5089	hsa-mir-5089_MI0017978_human_miR-5089	1	84	+	84	0	0	0	0	0	0	0	0	0	0
hsa-mir-5090_MI0017979_human_miR-5090	hsa-mir-5090_MI0017979_human_miR-5090	1	85	+	85	0	0	0	0	0	0	0	0	0	0
hsa-mir-5091_MI0017980_human_miR-5091	hsa-mir-5091_MI0017980_human_miR-5091	1	93	+	93	0	0	0	0	0	0	0	0	0	0
hsa-mir-5092_MI0017981_human_miR-5092	hsa-mir-5092_MI0017981_human_miR-5092	1	88	+	88	0	0	0	0	0	0	0	0	0	0
hsa-mir-5093_MI0017982_human_miR-5093	hsa-mir-5093_MI0017982_human_miR-5093	1	100	+	100	0	0	0	0	0	0	0	0	0	0
hsa-mir-5094_MI0017983_human_miR-5094	hsa-mir-5094_MI0017983_human_miR-5094	1	85	+	85	0	0	0	0	0	0	0	0	0	0
hsa-mir-5095_MI0018001_human_miR-5095	hsa-mir-5095_MI0018001_human_miR-5095	1	88	+	88	0	0	0	0	0	0	0	0	0	0
hsa-mir-1273f_MI0018002_human_miR-1273f	hsa-mir-1273f_MI0018002_human_miR-1273f	1	99	+	99	0	0	0	0	0	0	0	0	0	0
hsa-mir-1273g_MI0018003_human_miR-1273g	hsa-mir-1273g_MI0018003_human_miR-1273g	1	100	+	100	0	0	0	0	0	0	0	0	0	0
hsa-mir-5096_MI0018004_human_miR-5096	hsa-mir-5096_MI0018004_human_miR-5096	1	70	+	70	0	0	0	0	0	1	0	0	0	0
hsa-mir-5186_MI0018165_human_miR-5186	hsa-mir-5186_MI0018165_human_miR-5186	1	100	+	100	0	0	0	0	0	0	0	0	0	0
hsa-mir-5187_MI0018166_human_miR-5187	hsa-mir-5187_MI0018166_human_miR-5187	1	76	+	76	0	0	0	0	0	0	0	0	0	0
hsa-mir-5188_MI0018167_human_miR-5188	hsa-mir-5188_MI0018167_human_miR-5188	1	100	+	100	0	0	0	0	0	0	0	0	0	0
hsa-mir-5189_MI0018168_human_miR-5189	hsa-mir-5189_MI0018168_human_miR-5189	1	100	+	100	0	0	0	0	0	0	0	0	0	0
hsa-mir-5190_MI0018169_human_miR-5190	hsa-mir-5190_MI0018169_human_miR-5190	1	80	+	80	0	0	0	0	0	0	0	0	0	0
hsa-mir-5191_MI0018170_human_miR-5191	hsa-mir-5191_MI0018170_human_miR-5191	1	100	+	100	0	0	0	0	0	0	0	0	0	0
hsa-mir-5192_MI0018171_human_miR-5192	hsa-mir-5192_MI0018171_human_miR-5192	1	92	+	92	0	0	0	0	0	0	0	0	0	0
hsa-mir-5193_MI0018172_human_miR-5193	hsa-mir-5193_MI0018172_human_miR-5193	1	100	+	100	0	0	0	0	0	0	0	0	0	0
hsa-mir-5194_MI0018173_human_miR-5194	hsa-mir-5194_MI0018173_human_miR-5194	1	100	+	100	0	0	0	0	0	0	0	0	0	0
hsa-mir-5195_MI0018174_human_miR-5195	hsa-mir-5195_MI0018174_human_miR-5195	1	100	+	100	0	0	0	0	0	0	0	0	0	0
hsa-mir-5196_MI0018175_human_miR-5196	hsa-mir-5196_MI0018175_human_miR-5196	1	100	+	100	0	0	0	0	0	0	0	0	0	0
hsa-mir-5197_MI0018176_human_miR-5197	hsa-mir-5197_MI0018176_human_miR-5197	1	100	+	100	0	0	0	0	0	0	0	0	0	0
hsa-mir-4436b-2_MI0019110_human_miR-4436b-2	hsa-mir-4436b-2_MI0019110_human_miR-4436b-2	1	91	+	91	0	0	0	0	0	0	0	0	0	0
hsa-mir-4444-2_MI0019111_human_miR-4444-2	hsa-mir-4444-2_MI0019111_human_miR-4444-2	1	74	+	74	0	0	0	0	0	0	0	0	0	0
hsa-mir-3670-2_MI0019112_human_miR-3670-2	hsa-mir-3670-2_MI0019112_human_miR-3670-2	1	65	+	65	0	0	0	0	0	0	0	0	0	0
hsa-mir-3680-2_MI0019113_human_miR-3680-2	hsa-mir-3680-2_MI0019113_human_miR-3680-2	1	87	+	87	0	0	0	0	0	0	0	0	0	0
hsa-mir-4524b_MI0019114_human_miR-4524b	hsa-mir-4524b_MI0019114_human_miR-4524b	1	100	+	100	0	0	0	0	0	0	0	0	0	0
hsa-mir-5571_MI0019115_human_miR-5571	hsa-mir-5571_MI0019115_human_miR-5571	1	100	+	100	0	0	0	0	0	0	0	0	0	0
hsa-mir-5100_MI0019116_human_miR-5100	hsa-mir-5100_MI0019116_human_miR-5100	1	100	+	100	0	0	0	0	0	0	0	0	0	0
hsa-mir-5572_MI0019117_human_miR-5572	hsa-mir-5572_MI0019117_human_miR-5572	1	100	+	100	0	0	0	0	0	0	0	0	0	0
hsa-mir-548aq_MI0019130_human_miR-548aq	hsa-mir-548aq_MI0019130_human_miR-548aq	1	58	+	58	0	0	0	0	0	0	0	0	0	0
hsa-mir-548ar_MI0019131_human_miR-548ar	hsa-mir-548ar_MI0019131_human_miR-548ar	1	57	+	57	0	0	0	0	0	0	0	0	0	0
hsa-mir-548as_MI0019132_human_miR-548as	hsa-mir-548as_MI0019132_human_miR-548as	1	58	+	58	0	0	0	0	0	0	0	0	0	0
hsa-mir-5579_MI0019133_human_miR-5579	hsa-mir-5579_MI0019133_human_miR-5579	1	58	+	58	0	0	0	0	0	0	0	0	0	0
hsa-mir-664b_MI0019134_human_miR-664b	hsa-mir-664b_MI0019134_human_miR-664b	1	61	+	61	0	0	0	0	0	0	0	0	0	0
hsa-mir-5580_MI0019135_human_miR-5580	hsa-mir-5580_MI0019135_human_miR-5580	1	58	+	58	0	0	0	0	0	0	0	0	0	0
hsa-mir-5581_MI0019136_human_miR-5581	hsa-mir-5581_MI0019136_human_miR-5581	1	60	+	60	0	0	0	0	0	0	0	0	0	0
hsa-mir-548at_MI0019137_human_miR-548at	hsa-mir-548at_MI0019137_human_miR-548at	1	58	+	58	0	0	0	0	0	0	0	0	0	0
hsa-mir-5582_MI0019138_human_miR-5582	hsa-mir-5582_MI0019138_human_miR-5582	1	68	+	68	0	0	0	0	0	0	0	0	0	0
hsa-mir-5583-1_MI0019139_human_miR-5583-1	hsa-mir-5583-1_MI0019139_human_miR-5583-1	1	59	+	59	0	0	0	0	0	0	0	0	0	0
hsa-mir-5583-2_MI0019140_human_miR-5583-2	hsa-mir-5583-2_MI0019140_human_miR-5583-2	1	59	+	59	0	0	0	0	0	0	0	0	0	0
hsa-mir-5584_MI0019141_human_miR-5584	hsa-mir-5584_MI0019141_human_miR-5584	1	60	+	60	0	0	0	0	0	0	0	0	0	0
hsa-mir-5585_MI0019142_human_miR-5585	hsa-mir-5585_MI0019142_human_miR-5585	1	59	+	59	0	0	0	0	0	0	0	0	0	0
hsa-mir-5586_MI0019143_human_miR-5586	hsa-mir-5586_MI0019143_human_miR-5586	1	59	+	59	0	0	0	0	0	0	0	0	0	0
hsa-mir-5587_MI0019144_human_miR-5587	hsa-mir-5587_MI0019144_human_miR-5587	1	53	+	53	0	0	0	0	0	0	0	0	0	0
hsa-mir-548au_MI0019145_human_miR-548au	hsa-mir-548au_MI0019145_human_miR-548au	1	54	+	54	0	0	0	0	0	0	0	0	0	0
hsa-mir-1295b_MI0019146_human_miR-1295b	hsa-mir-1295b_MI0019146_human_miR-1295b	1	60	+	60	0	0	0	0	0	0	0	0	0	0
hsa-mir-5588_MI0019147_human_miR-5588	hsa-mir-5588_MI0019147_human_miR-5588	1	63	+	63	1	0	0	0	0	0	0	0	0	0
hsa-mir-5589_MI0019148_human_miR-5589	hsa-mir-5589_MI0019148_human_miR-5589	1	60	+	60	0	0	0	0	0	0	0	0	0	0
hsa-mir-4536-2_MI0019149_human_miR-4536-2	hsa-mir-4536-2_MI0019149_human_miR-4536-2	1	88	+	88	0	0	0	0	0	0	0	0	0	0
hsa-mir-5590_MI0019150_human_miR-5590	hsa-mir-5590_MI0019150_human_miR-5590	1	54	+	54	0	0	0	0	0	0	0	0	0	0
hsa-mir-5591_MI0019151_human_miR-5591	hsa-mir-5591_MI0019151_human_miR-5591	1	65	+	65	0	0	0	0	0	0	0	0	0	0
hsa-mir-548av_MI0019152_human_miR-548av	hsa-mir-548av_MI0019152_human_miR-548av	1	62	+	62	0	0	0	0	0	0	0	0	0	0
hsa-mir-5680_MI0019280_human_miR-5680	hsa-mir-5680_MI0019280_human_miR-5680	1	84	+	84	0	0	0	0	0	0	0	0	0	0
hsa-mir-5681a_MI0019281_human_miR-5681a	hsa-mir-5681a_MI0019281_human_miR-5681a	1	75	+	75	0	0	0	0	0	0	0	0	0	0
hsa-mir-5682_MI0019282_human_miR-5682	hsa-mir-5682_MI0019282_human_miR-5682	1	76	+	76	0	0	0	0	0	0	0	0	0	0
hsa-mir-548aw_MI0019283_human_miR-548aw	hsa-mir-548aw_MI0019283_human_miR-548aw	1	65	+	65	0	0	0	0	0	0	0	0	0	0
hsa-mir-5683_MI0019284_human_miR-5683	hsa-mir-5683_MI0019284_human_miR-5683	1	76	+	76	0	0	0	0	0	0	0	0	0	0
hsa-mir-5684_MI0019285_human_miR-5684	hsa-mir-5684_MI0019285_human_miR-5684	1	65	+	65	0	0	0	0	0	0	0	0	0	0
hsa-mir-548ax_MI0019286_human_miR-548ax	hsa-mir-548ax_MI0019286_human_miR-548ax	1	73	+	73	0	0	0	0	0	0	0	0	0	0
hsa-mir-5685_MI0019287_human_miR-5685	hsa-mir-5685_MI0019287_human_miR-5685	1	79	+	79	0	0	0	0	0	0	0	0	0	0
hsa-mir-5692c-1_MI0019288_human_miR-5692c-1	hsa-mir-5692c-1_MI0019288_human_miR-5692c-1	1	91	+	91	0	0	0	0	0	0	0	0	0	0
hsa-mir-5692c-2_MI0019289_human_miR-5692c-2	hsa-mir-5692c-2_MI0019289_human_miR-5692c-2	1	77	+	77	0	0	0	0	0	0	0	0	0	0
hsa-mir-5687_MI0019291_human_miR-5687	hsa-mir-5687_MI0019291_human_miR-5687	1	77	+	77	0	0	0	0	0	0	0	0	0	0
hsa-mir-5688_MI0019292_human_miR-5688	hsa-mir-5688_MI0019292_human_miR-5688	1	83	+	83	0	0	0	0	0	0	0	0	0	0
hsa-mir-5681b_MI0019293_human_miR-5681b	hsa-mir-5681b_MI0019293_human_miR-5681b	1	60	+	60	0	0	0	0	0	0	0	0	0	0
hsa-mir-5689_MI0019294_human_miR-5689	hsa-mir-5689_MI0019294_human_miR-5689	1	78	+	78	0	0	0	0	0	0	0	0	0	0
hsa-mir-5690_MI0019295_human_miR-5690	hsa-mir-5690_MI0019295_human_miR-5690	1	73	+	73	0	0	0	0	0	0	0	0	0	0
hsa-mir-5691_MI0019296_human_miR-5691	hsa-mir-5691_MI0019296_human_miR-5691	1	68	+	68	0	0	0	0	0	0	0	0	0	0
hsa-mir-5692a-1_MI0019297_human_miR-5692a-1	hsa-mir-5692a-1_MI0019297_human_miR-5692a-1	1	69	+	69	0	0	0	0	0	0	0	0	0	0
hsa-mir-5692a-2_MI0019298_human_miR-5692a-2	hsa-mir-5692a-2_MI0019298_human_miR-5692a-2	1	59	+	59	0	0	0	0	0	0	0	0	0	0
hsa-mir-4666b_MI0019299_human_miR-4666b	hsa-mir-4666b_MI0019299_human_miR-4666b	1	81	+	81	0	0	0	0	0	0	0	0	0	0
hsa-mir-5693_MI0019300_human_miR-5693	hsa-mir-5693_MI0019300_human_miR-5693	1	73	+	73	0	0	0	0	0	0	0	0	0	0
hsa-mir-5694_MI0019301_human_miR-5694	hsa-mir-5694_MI0019301_human_miR-5694	1	76	+	76	0	0	0	0	0	0	0	0	0	0
hsa-mir-5695_MI0019302_human_miR-5695	hsa-mir-5695_MI0019302_human_miR-5695	1	85	+	85	0	0	0	0	0	0	0	0	0	0
hsa-mir-5696_MI0019303_human_miR-5696	hsa-mir-5696_MI0019303_human_miR-5696	1	85	+	85	0	0	0	0	0	0	0	0	0	0
hsa-mir-5697_MI0019304_human_miR-5697	hsa-mir-5697_MI0019304_human_miR-5697	1	78	+	78	0	0	0	0	0	0	0	0	0	0
hsa-mir-5698_MI0019305_human_miR-5698	hsa-mir-5698_MI0019305_human_miR-5698	1	72	+	72	0	0	0	0	0	0	0	0	0	0
hsa-mir-5699_MI0019306_human_miR-5699	hsa-mir-5699_MI0019306_human_miR-5699	1	90	+	90	0	0	0	0	0	0	0	0	0	0
hsa-mir-5700_MI0019307_human_miR-5700	hsa-mir-5700_MI0019307_human_miR-5700	1	71	+	71	0	0	0	0	0	0	0	0	0	0
hsa-mir-5701-1_MI0019308_human_miR-5701-1	hsa-mir-5701-1_MI0019308_human_miR-5701-1	1	82	+	82	0	0	0	0	0	0	0	0	0	0
hsa-mir-5702_MI0019309_human_miR-5702	hsa-mir-5702_MI0019309_human_miR-5702	1	84	+	84	0	0	0	0	0	0	0	0	0	0
hsa-mir-5703_MI0019310_human_miR-5703	hsa-mir-5703_MI0019310_human_miR-5703	1	56	+	56	0	0	0	0	0	0	0	0	0	0
hsa-mir-5692b_MI0019311_human_miR-5692b	hsa-mir-5692b_MI0019311_human_miR-5692b	1	87	+	87	0	0	0	0	0	0	0	0	0	0
hsa-mir-5704_MI0019312_human_miR-5704	hsa-mir-5704_MI0019312_human_miR-5704	1	77	+	77	0	0	0	0	0	0	0	0	0	0
hsa-mir-5705_MI0019313_human_miR-5705	hsa-mir-5705_MI0019313_human_miR-5705	1	89	+	89	0	0	0	0	0	0	0	0	0	0
hsa-mir-5706_MI0019314_human_miR-5706	hsa-mir-5706_MI0019314_human_miR-5706	1	80	+	80	0	0	0	0	0	0	0	0	0	0
hsa-mir-5707_MI0019315_human_miR-5707	hsa-mir-5707_MI0019315_human_miR-5707	1	81	+	81	0	0	0	0	0	0	0	0	0	0
hsa-mir-5708_MI0019316_human_miR-5708	hsa-mir-5708_MI0019316_human_miR-5708	1	85	+	85	0	0	0	0	0	0	0	0	0	0
hsa-mir-5739_MI0019412_human_miR-5739	hsa-mir-5739_MI0019412_human_miR-5739	1	80	+	80	0	0	0	0	0	0	0	0	0	0
hsa-mir-5701-2_MI0019593_human_miR-5701-2	hsa-mir-5701-2_MI0019593_human_miR-5701-2	1	82	+	82	0	0	0	0	0	0	0	0	0	0
hsa-mir-5787_MI0019797_human_miR-5787	hsa-mir-5787_MI0019797_human_miR-5787	1	55	+	55	0	0	0	0	0	0	0	0	0	0
hsa-mir-1199_MI0020340_human_miR-1199	hsa-mir-1199_MI0020340_human_miR-1199	1	100	+	100	0	0	0	0	0	0	0	0	0	0
hsa-mir-6068_MI0020345_human_miR-6068	hsa-mir-6068_MI0020345_human_miR-6068	1	60	+	60	0	0	0	0	0	0	0	0	0	0
hsa-mir-6069_MI0020346_human_miR-6069	hsa-mir-6069_MI0020346_human_miR-6069	1	79	+	79	0	0	0	0	0	0	0	0	0	0
hsa-mir-6070_MI0020347_human_miR-6070	hsa-mir-6070_MI0020347_human_miR-6070	1	100	+	100	0	0	0	0	0	0	0	0	0	0
hsa-mir-6071_MI0020348_human_miR-6071	hsa-mir-6071_MI0020348_human_miR-6071	1	78	+	78	0	0	0	0	0	0	0	0	0	0
hsa-mir-6072_MI0020349_human_miR-6072	hsa-mir-6072_MI0020349_human_miR-6072	1	71	+	71	0	0	0	0	0	0	0	0	0	0
hsa-mir-6073_MI0020350_human_miR-6073	hsa-mir-6073_MI0020350_human_miR-6073	1	89	+	89	0	0	0	0	0	0	2	0	0	0
hsa-mir-6074_MI0020351_human_miR-6074	hsa-mir-6074_MI0020351_human_miR-6074	1	100	+	100	0	0	0	0	0	0	0	0	0	0
hsa-mir-6075_MI0020352_human_miR-6075	hsa-mir-6075_MI0020352_human_miR-6075	1	95	+	95	0	0	0	0	0	0	0	0	0	0
